Variable,REGION,EMISSION,TECHNOLOGY,STORAGE,TIMESLICE,FUEL,SEASON,DAYTYPE,DAILYTIMEBRACKET,MODE_OF_OPERATION,REGION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL1,,,,1,,5.79294285424756,6.59678433465137,6.75355666179466,7.91459262932465,8.94730974361173,9.97946126889007,11.0200769760651,12.0657881661237,13.1173589684728,14.1730902618245,15.22794880404,16.5768461786003,18.3496249712209,20.1315567487152,21.9200787473593,23.7144105013261,25.5125578159996,27.3187010798567,28.9703492047806,30.3459267462201,32.1711876085594,35.2143254399548,38.2344582126184,37.8535107512468,40.4646381063142,43.2406020836068,46.4120835379337,49.6109480830634,51.5589506965879,53.7966953888869,57.1531222785991,62.4573341392373,62.3816818841242,67.3156570473225,72.5105763875174,77.8390144759355,83.5900950184113,88.9285384687054,94.2724263698927,99.6219507212179,104.976797755293,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3C,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3I,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SD,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL1,,,,1,,5.32148969936049,6.0599113039774,6.20392486410187,7.27047102159894,8.21914143390975,9.17305046366397,10.1297746633839,11.090381640945,12.0563713518129,13.0261829560728,13.9951928372192,15.6129760435133,17.2414789170153,18.8783898684062,20.5213547020546,22.1696564696042,23.8214632720745,25.4806152809947,27.1454720559964,28.8151897055212,30.4919034453197,33.287378393192,36.1038691331541,38.9446466352028,41.8094736413206,44.6987975841412,47.6121710310308,50.5506990218732,53.515639079813,56.4959224214662,59.579189695053,64.4517233087612,69.330310804727,74.2138996601186,79.1026662485044,83.9974544614428,88.895268018963,93.7992473168994,98.7082279742615,103.622386364618,108.541434256241,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3C,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3I,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,SN,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL1,,,,1,,5.68154721685904,6.46993119382773,6.62368886093615,7.7623986386714,8.77525707592981,9.79370858092626,10.8151657332109,11.8407683761162,12.8721179536519,13.9075480178541,14.9421221135247,16.2500171295639,17.9887061980976,19.7363722437987,21.4905017837158,23.2503293600222,25.0138991255508,26.7853110818231,28.4021084803358,29.7427335418616,31.5328954739548,34.5175151588885,37.4786898579858,37.0382759241793,39.5894333745051,42.3049146485669,45.4154099673562,48.5527618126561,50.4386988381155,52.6140567588153,55.9059410969894,61.1081553933626,60.9303788470507,65.8925256999274,70.854706993099,76.0806816579897,81.729235446892,86.9650230751332,92.206150459971,97.4528059085926,102.704681687213,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3C,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3I,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WD,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL_Export,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL_Export,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL1,,,,1,,5.33969527382516,6.0806431239614,6.22514937499403,7.29534433885686,8.24726028781427,9.20443277627176,10.1644300657925,11.1283234166906,12.0976179159932,13.0707473839295,14.0430723859433,15.6643325742221,17.2981752650507,18.9404226536538,20.5915611803626,22.2455020231082,23.9029598919983,25.5677880963362,27.2383405835731,28.9137705750774,30.5962205914771,33.4012592574439,36.2273856135196,39.0778818201554,41.9525098076402,44.8517185393386,47.775059051886,50.723640165665,53.6987237059863,56.6892030215805,59.7830185918125,64.6722218372494,69.5674996761376,74.4677959848148,79.3732877402484,84.2848217210702,89.1993913966087,94.1201479064398,99.0459228860599,103.976893312436,108.912769967761,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL1,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL2,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL2,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3C,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3C,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3I,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3I,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3R,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3R,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3U,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGEL3U,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGGAS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGGAS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGOIL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00T00,,WN,UGOIL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00TDC,,SD,UGBIOMASS,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00TDC,,SD,UGBIOMASS,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00TDC,,SD,UGCOAL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00TDC,,SD,UGCOAL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00TDC,,SD,UGDIESEL,,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RateOfUseByTechnologyByMode,Uganda,,UGEL00TDC,,SD,UGDIESEL,,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
